,Year,Month,level_average,Z Scores
0,2020,7,656.6273333333334,-0.5263214499850806
1,2020,6,665.0573333333333,-0.003356484415657178
2,2020,5,665.0583870967744,-0.0032911129611287913
3,2020,4,671.2753333333333,0.3823844593459886
4,2020,3,671.7232258064516,0.4101699957378219
5,2020,2,673.1144827586205,0.49647825719561794
6,2020,1,672.0567741935483,0.43086206225902746
7,2019,12,672.2525806451611,0.44300914579709627
8,2019,11,673.5350000000001,0.5225655388871265
9,2019,10,668.7970967741936,0.22864413943811684
10,2019,9,666.0126666666666,0.05590874260379592
11,2019,8,667.943870967742,0.17571327295010683
12,2019,7,679.036129032258,0.8638345489639654
13,2019,6,681.0509999999998,0.9888294393876806
14,2019,5,682.7051612903225,1.0914472806972755
15,2019,4,680.1310000000001,0.9317561572614965
16,2019,3,683.4196774193547,1.1357731291928996
17,2019,2,685.2428571428572,1.2488762278083676
18,2019,1,686.645806451613,1.3359098383598624
19,2018,12,685.4178064516128,1.2597294139566182
20,2018,11,684.8858235666664,1.2267272299578624
21,2018,10,679.3318084838711,0.8821773715300882
22,2018,9,664.6273333333334,-0.030032040192030516
23,2018,8,643.4390322580646,-1.3444732195873546
24,2018,7,649.0709677419354,-0.9950894774270047
25,2018,6,646.8133333333333,-1.1351444834487097
26,2018,5,659.298387096774,-0.36061948801214544
27,2018,4,664.9313333333334,-0.011173042619889197
28,2018,3,664.8190322580645,-0.01813977191543556
29,2018,2,664.9403571428572,-0.010613239982057966
30,2018,1,664.3887096774192,-0.044835339361565654
31,2017,12,664.8273225806452,-0.017625472002864
32,2017,11,662.3425333333331,-0.17177229562894086
33,2017,10,664.2395161290323,-0.054090736620802625
34,2017,9,660.1956666666666,-0.30495569449197607
35,2017,8,659.0170967741935,-0.37806966403389225
36,2017,7,658.1574193548387,-0.4314007639168963
37,2017,6,668.9253333333334,0.23659944521928578
38,2017,5,672.6512903225806,0.4677435696077627
39,2017,4,680.828,0.9749953720897092
40,2017,3,685.3387096774194,1.2548225525339942
41,2017,2,684.8803571428571,1.2263881139271087
42,2017,1,684.746129032258,1.2180611152037502
43,2016,12,685.5503870967741,1.2679542102237527
44,2016,11,679.0159000000002,0.8625796171539758
45,2016,10,675.9029354838711,0.6694632018519254
46,2016,9,675.1753333333332,0.6243255466200991
47,2016,8,667.9748387096773,0.17763439324607114
48,2016,7,667.6632258064518,0.15830312026785942
49,2016,6,681.2363333333332,1.0003268107145538
50,2016,5,673.7890322580645,0.5383247288150236
51,2016,4,665.5296666666667,0.025945269487543794
52,2016,3,664.8848387096775,-0.014057391286482337
53,2016,2,663.6175862068966,-0.09267289086947177
54,2016,1,667.1874193548387,0.12878590738700732
55,2015,12,666.0126129032259,0.05590540732551136
56,2015,11,661.2382,-0.24028091290577547
57,2015,10,646.4170967741935,-1.1597254844579477
58,2015,9,646.3576666666665,-1.1634123010815094
59,2015,8,649.4693548387097,-0.9703750652860951
60,2015,7,664.3922580645161,-0.044615210994311885
61,2015,6,667.6746666666667,0.15901286748830423
62,2015,5,654.1464516129031,-0.6802258655849183
63,2015,4,647.4756666666668,-1.0940558560629134
64,2015,3,645.9616129032256,-1.1879819621445615
65,2015,2,645.0932142857142,-1.2418540918132899
66,2015,1,640.0445161290323,-1.5550560203636545
67,2014,12,635.0536774193549,-1.864668570063418
68,2014,11,636.8894,-1.7507873605519018
69,2014,10,630.2892258064517,-2.160236929932831
70,2014,9,628.853,-2.2493348871595145
71,2014,8,628.6099999999999,-2.264409677981982
72,2014,7,635.3087096774193,-1.8488473439592983
73,2014,6,639.7726666666666,-1.571920521517409
74,2014,5,636.128064516129,-1.7980177027950068
75,2014,4,638.699,-1.638526696056718
76,2014,3,641.8541935483871,-1.44279055306773
77,2014,2,642.7082142857143,-1.3898103721078354
78,2014,1,642.7751612903226,-1.3856572359322827
79,2013,12,639.8471935483872,-1.5672971587495583
80,2013,11,641.1495333333334,-1.4865049783469395
81,2013,10,638.4454516129033,-1.6542558684799904
82,2013,9,634.7113333333333,-1.8859062881131448
83,2013,8,634.2596774193548,-1.9139252939853841
84,2013,7,641.1787096774194,-1.4846949895236403
85,2013,6,651.6586666666665,-0.8345585309173938
86,2013,5,649.1764516129034,-0.9885456614188312
87,2013,4,647.423,-1.097323094677394
88,2013,3,648.2867741935482,-1.0437378465885787
89,2013,2,652.8414285714285,-0.7611845049623855
90,2013,1,654.2625806451613,-0.6730216644750115
91,2012,12,651.0609471290323,-0.8716387654866713
92,2012,11,648.3528929999999,-1.0396360886598153
93,2012,10,647.3426800645162,-1.102305836349376
94,2012,9,644.0683333333333,-1.3054337871839503
95,2012,8,640.9529032258065,-1.4987031583484456
96,2012,7,645.8219354838709,-1.1966470151461823
97,2012,6,646.527,-1.152907508574213
98,2012,5,655.7870967741936,-0.5784465132378304
99,2012,4,657.4793333333333,-0.4734666278421223
100,2012,3,664.1783870967743,-0.057882948038371074
101,2012,2,662.2817241379311,-0.1755446655909497
102,2012,1,653.7670967741936,-0.7037595892105744
103,2011,12,652.4046129032257,-0.7882828787324777
104,2011,11,648.2756666666667,-1.0444269150836183
105,2011,10,649.4445161290323,-0.9719159638568221
106,2011,9,643.265,-1.3552695154173326
107,2011,8,642.0606451612905,-1.4299830844279
108,2011,7,643.8309677419355,-1.320159040841446
109,2011,6,643.6906666666666,-1.3288627830712623
110,2011,5,652.9012903225806,-0.7574709108188298
111,2011,4,658.8513333333334,-0.3883529940626098
112,2011,3,665.7470967741937,0.03943380195451931
113,2011,2,671.3703571428572,0.38827937313910293
114,2011,1,673.046129032258,0.49223785338141857
115,2010,12,671.9329032258065,0.42317758107514203
116,2010,11,674.778,0.5996765059337178
117,2010,10,676.9038709677419,0.7315574119183181
118,2010,9,678.4656666666667,0.828445245122908
119,2010,8,668.798064516129,0.22870417444735888
120,2010,7,675.0196774193548,0.6146692489102056
121,2010,6,676.0490000000001,0.6785244859145931
122,2010,5,679.6403225806453,0.9013164064051987
123,2010,4,679.3493333333333,0.8832645461796287
124,2010,3,679.9277419354838,0.9191468041521899
125,2010,2,680.8871428571429,0.9786643687978239
126,2010,1,672.490322580645,0.4577577464026475
127,2009,12,670.3983870967742,0.32798206807572
128,2009,11,668.9390000000001,0.23744727296101903
129,2009,10,662.9090322580645,-0.1366288685035243
130,2009,9,650.5013333333334,-0.9063550655341073
131,2009,8,643.7951612903225,-1.32238033618367
132,2009,7,643.6025806451612,-1.334327303024256
133,2009,6,648.2120000000001,-1.0483765516365482
134,2009,5,655.2264516129032,-0.613226795262847
135,2009,4,661.4373333333333,-0.22792744234701262
136,2009,3,665.3212903225805,0.01301839788487093
137,2009,2,666.0950000000001,0.061016387779593596
138,2009,1,669.4832258064517,0.27120896099577435
139,2008,12,669.4437128709677,0.2687577295669546
140,2008,11,667.8514368666667,0.169979014766684
141,2008,10,668.2663298387096,0.19571738829448604
142,2008,9,672.2496666666666,0.44282837371370054
143,2008,8,671.0106451612904,0.3659642172606959
144,2008,7,667.5167741935484,0.14921782220147375
145,2008,6,660.9226666666667,-0.25985539437702715
146,2008,5,673.5103225806452,0.5210346461512673
147,2008,4,680.8543333333332,0.9766289913969389
148,2008,3,684.0890322580644,1.1772973439235728
149,2008,2,685.5255172413792,1.2664113794918088
150,2008,1,688.6412903225807,1.4597020274316292
151,2007,12,690.5661290322581,1.579111660828204
152,2007,11,691.5999999999999,1.6432490623760472
153,2007,10,693.678064516129,1.7721642389037444
154,2007,9,698.7126666666667,2.084491705132891
155,2007,8,698.588064516129,2.076761864164227
156,2007,7,692.1264516129032,1.6759081074075952
157,2007,6,679.0039999999998,0.8618413866568824
158,2007,5,678.5264516129032,0.8322161107594087
159,2007,4,677.3,0.7561317423709728
160,2007,3,668.8809677419355,0.23384717357303925
161,2007,2,668.4032142857142,0.2042091759712064
162,2007,1,669.4325806451612,0.2680671288450571
163,2006,12,664.5051935483871,-0.037609125414935725
164,2006,11,663.7011666666666,-0.08748787873828497
165,2006,10,659.9794516129033,-0.31836884966954837
166,2006,9,657.2253333333334,-0.48922381660304576
167,2006,8,649.0909677419355,-0.9938487539025161
168,2006,7,652.6412903225806,-0.7736003166371034
169,2006,6,654.6476666666666,-0.6491324001834564
170,2006,5,663.8525806451612,-0.07809473448559787
171,2006,4,666.5660000000001,0.09023542678115964
172,2006,3,670.4022580645163,0.32822220811273056
173,2006,2,674.6753571428571,0.5933089355598536
174,2006,1,676.7044827586205,0.7191881298402512
175,2005,12,678.8423870967741,0.8518155401122819
176,2005,11,678.1835666666667,0.8109448398100797
177,2005,10,677.9770967741937,0.7981362371756457
178,2005,9,678.9110000000001,0.8560720222680547
179,2005,8,679.7645161290322,0.9090208992588338
180,2005,7,678.9435483870968,0.8580911997458011
181,2005,6,685.4860000000001,1.2639598809417205
182,2005,5,689.47,1.5111120070186548
183,2005,4,694.1823333333334,1.803447148112173
184,2005,3,698.7664516129033,2.087828317535833
185,2005,2,697.1907142857142,1.9900755990233865
186,2005,1,696.0661290322581,1.920310630060926
187,2004,12,699.4396774193548,2.1295926723034886
188,2004,11,695.1833333333333,1.8655453605125198
189,2004,10,687.416129032258,1.383697705722185
190,2004,9,684.7193333333336,1.216398812503228
191,2004,8,684.4674193548389,1.2007710325400078
192,2004,7,689.0141935483873,1.4828355176623125
193,2004,6,683.7886666666666,1.1586638111639505
194,2004,5,686.1212903225806,1.3033708633468124
195,2004,4,684.6886666666667,1.214496369765674
196,2004,3,681.7161290322582,1.030091501244648
197,2004,2,680.8910344827586,0.9789057903703228
198,2004,1,679.9335483870967,0.9195070142076844
199,2003,12,680.0660543225808,0.9277271757721206
200,2003,11,681.8310588,1.0372213045696794
201,2003,10,683.3118709677418,1.1290852291625453
202,2003,9,681.9869999999997,1.0468953003334627
203,2003,8,679.0338709677418,0.8636944672757104
204,2003,7,682.3590322580646,1.0699747590558386
205,2003,6,678.3046666666665,0.8184574207508122
206,2003,5,678.0716129032259,0.8039996564123083
207,2003,4,688.0973333333332,1.425957015788318
208,2003,3,692.6190322580646,1.7064659271154248
209,2003,2,693.0028571428571,1.7302769553076185
210,2003,1,693.876129032258,1.7844514041300683
211,2002,12,694.9532258064515,1.8512703694243853
212,2002,11,696.2636666666665,1.9325651095599823
213,2002,10,690.1509677419357,1.5533566418603242
214,2002,9,686.3089999999999,1.3150156539741653
215,2002,8,683.5203225806453,1.1420167701548278
216,2002,7,686.2674193548386,1.3124361497434274
217,2002,6,656.4776666666666,-0.5356061976933008
218,2002,5,667.7245161290325,0.16210533752030978
219,2002,4,677.4179999999999,0.7634520111654165
220,2002,3,677.2125806451612,0.7507085798687967
221,2002,2,680.5435714285713,0.9573505111093845
222,2002,1,683.3274193548386,1.130049791644485
223,2001,12,684.5429032258066,1.2054537632614453
224,2001,11,678.6313333333333,0.8387225716506979
225,2001,10,675.6483870967742,0.6536719932524091
226,2001,9,675.0516666666666,0.6166537394937176
227,2001,8,655.4348387096775,-0.6002992566045255
228,2001,7,662.1080645161289,-0.18631784449208263
229,2001,6,667.2506666666666,0.13270952876926687
230,2001,5,679.7600000000001,0.908740735882345
231,2001,4,680.3763333333334,0.9469756991618142
232,2001,3,681.2087096774193,0.9986131447283253
233,2001,2,680.2567857142857,0.9395594219993961
234,2001,1,678.5267741935485,0.8322361224291654
235,2000,12,676.246129032258,0.6907536172986344
236,2000,11,671.559,0.39998205466823616
237,2000,10,651.1293548387097,-0.8673950127540392
238,2000,9,640.7379999999999,-1.5120349327357152
239,2000,8,640.2625806451614,-1.5415281316128422
240,2000,7,645.6667741935485,-1.2062726282957887
241,2000,6,653.511,-0.719646853824885
242,2000,5,651.21,-0.8623920953166068
243,2000,4,657.321,-0.4832890224109412
244,2000,3,660.4087096774193,-0.29173932073360215
245,2000,2,663.5137931034482,-0.09911181812584771
246,2000,1,664.3377419354838,-0.0479971831820185
247,1999,12,663.6493548387097,-0.0907020864279169
248,1999,11,662.7356666666667,-0.14738380688267788
249,1999,10,660.082258064516,-0.3119911305203213
250,1999,9,661.0706666666667,-0.25067404029585416
251,1999,8,664.0887096774194,-0.06344619222879516
252,1999,7,673.233870967742,0.5038846451757589
253,1999,6,666.305,0.07404398478664932
254,1999,5,673.7161290322581,0.533802091451591
255,1999,4,677.8030000000001,0.7873359390117206
256,1999,3,677.7325806451613,0.7829673915053509
257,1999,2,679.2567857142857,0.8775232457752649
258,1999,1,684.816129032258,1.2224036475394424
259,1998,12,687.215483870968,1.3712504471378777
260,1998,11,688.285,1.4375991381930555
261,1998,10,673.7032258064517,0.533001624661603
262,1998,9,662.5266666666666,-0.16034936771352504
263,1998,8,652.3096774193549,-0.7941723131398106
264,1998,7,644.7612903225806,-1.2624453852832573
265,1998,6,645.7033333333334,-1.2040046390574892
266,1998,5,655.9232258064516,-0.5700015886034563
267,1998,4,674.67,0.5929765989015079
268,1998,3,679.2129032258065,0.874800943986816
269,1998,2,675.4142857142858,0.6391492386340493
270,1998,1,672.9580645161292,0.48677466753975707
271,1997,12,670.4193548387096,0.32928282660945063
272,1997,11,668.4399999999999,0.206491221025169
273,1997,10,666.2,0.06753018628312146
274,1997,9,661.4533333333333,-0.22693486352742884
275,1997,8,663.3516129032259,-0.10917285760689849
276,1997,7,671.8225806451613,0.41633359002073705
277,1997,6,668.5089999999999,0.21077171718463159
278,1997,5,662.9870967741934,-0.13178604442409653
279,1997,4,662.16,-0.18309596566237363
280,1997,3,656.4193548387094,-0.5392236405284012
281,1997,2,651.4392857142858,-0.8481680863394991
282,1997,1,650.667741935484,-0.8960317121658833
283,1996,12,649.6899999999999,-0.9566870831772922
284,1996,11,645.1526666666665,-1.2381658934315902
285,1996,10,643.6770967741937,-1.3297046073120538
286,1996,9,642.9733333333334,-1.3733634001493686
287,1996,8,632.7587096774193,-2.00703959333083
288,1996,7,631.2400000000001,-2.1012545345125027
289,1996,6,631.9536666666667,-2.056981383413889
290,1996,5,639.3977419354837,-1.5951794182118555
291,1996,4,649.7916666666666,-0.9503800719278375
292,1996,3,653.311935483871,-0.7319960552274315
293,1996,2,654.2837931034484,-0.6717057246745662
294,1996,1,662.3048387096774,-0.17411072594475058
295,1995,12,663.4806451612903,-0.10116818970701787
296,1995,11,662.0586666666666,-0.1893822981864231
297,1995,10,658.3838709677419,-0.4173525717525917
298,1995,9,655.3406666666666,-0.6061413300601345
299,1995,8,654.1770967741936,-0.6783247569586826
300,1995,7,662.6470967741936,-0.15287834434028902
301,1995,6,665.6686666666666,0.034568297982691606
302,1995,5,661.4129032258065,-0.2294429928027177
303,1995,4,670.985,0.36437328951558756
304,1995,3,672.0354838709676,0.4295412920555401
305,1995,2,672.0821428571428,0.43243583714434425
306,1995,1,675.4806451612903,0.6432659249825573
307,1994,12,674.1177419354838,0.5587166202899836
308,1994,11,674.4406666666667,0.5787496358207811
309,1994,10,670.2374193548386,0.31799624487060485
310,1994,9,663.2226666666668,-0.11717218906152099
311,1994,8,655.2467741935484,-0.6119660600686158
312,1994,7,656.7593548387097,-0.5181313406121805
313,1994,6,665.7170000000001,0.03756671316686933
314,1994,5,676.5709677419354,0.710905368736605
315,1994,4,673.4383333333333,0.5165687085187852
316,1994,3,675.7303225806452,0.6587549573688404
317,1994,2,675.3271428571427,0.6337432289916435
318,1994,1,676.2893548387096,0.6934351810451014
319,1993,12,677.5670967741937,0.7727014049237539
320,1993,11,677.93,0.7952145333921753
321,1993,10,674.6733333333335,0.5931833861556023
322,1993,9,673.5133333333334,0.5212214217356049
323,1993,8,673.8387096774194,0.5414065259564846
324,1993,7,684.4161290322579,1.1975891770497842
325,1993,6,688.8299999999999,1.4714088542352046
326,1993,5,690.174193548387,1.5547974820822885
327,1993,4,688.0066666666667,1.4203324024773407
328,1993,3,690.1903225806453,1.5557980655697878
329,1993,2,691.0214285714285,1.607356703274943
330,1993,1,691.2741935483871,1.6230372759288343
331,1992,12,691.7748387096773,1.6540953873803923
332,1992,11,689.8853333333333,1.5368776988770723
333,1992,10,686.8467741935485,1.3483771086139407
334,1992,9,688.6370000000001,1.4594358722239553
335,1992,8,691.0938709677421,1.6118507525387513
336,1992,7,692.7906451612905,1.7171121354222803
337,1992,6,700.1850000000001,2.1758296352602233
338,1992,5,695.2912903225806,1.8722425993220937
339,1992,4,695.8893333333333,1.9093429009267575
340,1992,3,696.3687096774192,1.9390815762861533
341,1992,2,692.6737931034485,1.7098630805698392
342,1992,1,682.3990322580644,1.0724562061047875
343,1991,12,664.2167741935483,-0.05550155933816364
344,1991,11,650.9079999999999,-0.8811270205363028
345,1991,10,648.1441935483871,-1.0525830046179467
346,1991,9,648.6533333333334,-1.0209979191962992
347,1991,8,643.0174193548388,-1.3706284719502357
348,1991,7,652.6774193548388,-0.7713590096251297
349,1991,6,650.9566666666666,-0.8781079266267269
350,1991,5,664.985806451613,-0.0077937386548186955
351,1991,4,662.668,-0.1515815881405126
352,1991,3,656.9819354838708,-0.5043232884848864
353,1991,2,660.4239285714286,-0.2907951987429043
354,1991,1,655.4668965517241,-0.5983105106659584
355,1990,12,652.073870967742,-0.8088008437268566
356,1990,11,652.2793333333334,-0.7960547442076007
357,1990,10,648.0338709677419,-1.0594269956723517
358,1990,9,645.0503333333331,-1.2445142621318623
359,1990,8,642.9932258064516,-1.3721293471814704
360,1990,7,636.2648387096774,-1.7895327548211264
361,1990,6,629.6307407407407,-2.2010868255102323
362,1990,5,651.2551612903227,-0.8595904615516414
363,1990,4,652.444,-0.7858394538560335
364,1990,3,650.2529032258064,-0.9217667194640277
365,1990,2,643.2232142857141,-1.3578617413524228
366,1990,1,644.9080645161291,-1.2533400755471291
367,1989,12,644.0816129032257,-1.304609973445921
368,1989,11,642.1223333333332,-1.4261561861161114
369,1989,10,634.0903225806452,-1.9244314206039845
370,1989,9,630.7753333333333,-2.1300806777313275
371,1989,8,629.5090322580644,-2.208637154389514
372,1989,7,630.5638709677419,-2.1431989943079266
373,1989,6,634.2899999999998,-1.9120441970289193
374,1989,5,644.4332258064518,-1.2827972534187109
375,1989,4,656.7220000000001,-0.5204486919691916
376,1989,3,660.2645161290321,-0.3006845371117329
377,1989,2,662.8185714285713,-0.14224071246334355
378,1989,1,660.8425806451612,-0.26482362492023237
379,1988,12,659.8219354838708,-0.32814054800835163
380,1988,11,658.1916666666665,-0.42927619164514336
381,1988,10,656.3606451612903,-0.5428657644228327
382,1988,9,654.4069999999998,-0.664062439928073
383,1988,8,655.8287096774193,-0.5758650078401258
384,1988,7,655.6567741935484,-0.5865312278167238
385,1988,6,655.553,-0.5929689819752071
386,1988,5,662.5167741935484,-0.16096305891918256
387,1988,4,673.86,0.542727296159965
388,1988,3,678.4487096774193,0.8273932983497235
389,1988,2,680.9693103448276,0.9837617255437279
390,1988,1,683.7177419354839,1.1542639120416522
391,1987,12,684.1496774193547,1.1810595378365167
392,1987,11,683.0859999999999,1.1150730580037929
393,1987,10,682.051935483871,1.0509236494541017
394,1987,9,682.8089655172414,1.0978868980112257
395,1987,8,681.0067741935485,0.9860858394650122
396,1987,7,688.6045161290323,1.4574206970801562
397,1987,6,695.3666666666667,1.8769186594869476
398,1987,5,679.4248387096775,0.887948611012384
399,1987,4,680.5686666666667,0.9589073237222531
400,1987,3,685.5145161290321,1.2657289125475815
401,1987,2,683.4775,1.1393602209955442
402,1987,1,684.8780645161291,1.2262458881313991
403,1986,12,679.0009677419354,0.8616532769612408
404,1986,11,675.2453333333334,0.6286680789557985
405,1986,10,669.0041935483871,0.2414916314174323
406,1986,9,659.9283333333334,-0.32154003226922057
407,1986,8,653.0793548387095,-0.7464244691169944
408,1986,7,665.3816129032256,0.01676058012806512
409,1986,6,676.0799999999999,0.680447607377531
410,1986,5,655.7241935483871,-0.5823487888390292
411,1986,4,657.2896666666669,-0.4852328225992843
412,1986,3,666.3406451612901,0.07625527429398428
413,1986,2,672.4264285714287,0.45379400638723455
414,1986,1,672.6835483870968,0.4697447365827399
415,1985,12,673.8941935483871,0.5448485331534333
416,1985,11,669.6803571428571,0.28343823532031776
417,1985,10,661.9696774193549,-0.19490285081470463
418,1985,9,650.8806666666668,-0.8828226760197481
419,1985,8,648.6022580645161,-1.0241664335733422
420,1985,7,663.0403225806451,-0.12848411891538872
421,1985,6,657.856,-0.45009966813103297
422,1985,5,657.0309677419356,-0.5012815146829106
423,1985,4,662.3766666666668,-0.16965479414713627
424,1985,3,662.083870967742,-0.18781871972330322
425,1985,2,653.8921428571429,-0.6960022083725997
426,1985,1,651.467741935484,-0.846402771186574
427,1984,12,646.183870967742,-1.1741939216869888
428,1984,11,643.3236666666667,-1.3516300597455162
429,1984,10,637.5132258064515,-1.712087592889718
430,1984,9,626.8233333333333,-2.375247646169094
431,1984,8,625.2616129032258,-2.4721308099840673
432,1984,7,624.2161290322581,-2.5369886316429064
433,1984,6,628.3556666666667,-2.2801875454683103
434,1984,5,631.4906451612903,-2.0857054671169775
435,1984,4,640.0333333333333,-1.555749758248318
436,1984,3,651.2164516129035,-0.8619918619215986
437,1984,2,655.7596551724138,-0.5801488852817179
438,1984,1,655.8254838709677,-0.5760651245376229
439,1983,12,656.1525806451613,-0.5557732914114043
440,1983,11,655.7036666666665,-0.5836221980907784
441,1983,10,652.6296774193548,-0.7743207367480925
442,1983,9,647.9656666666667,-1.0636581297130956
443,1983,8,649.5387096774192,-0.9660725562899163
444,1983,7,650.5920689655173,-0.9007261738661348
445,1983,6,655.9533333333331,-0.5681338327601578
446,1983,5,655.9596774193549,-0.567740269921733
447,1983,4,663.5776666666668,-0.09514934650195327
448,1983,3,666.3129032258063,0.07453427069550995
449,1983,2,666.7875,0.10397643981479716
450,1983,1,666.5951612903225,0.09204448172651998
451,1982,12,665.3748387096775,0.016340335063342547
452,1982,11,661.9043333333333,-0.1989565480503443
453,1982,10,657.3429032258065,-0.48193023003493507
454,1982,9,650.8810000000001,-0.8828019972943428
455,1982,8,651.0506451612903,-0.8722778601729734
456,1982,7,657.6990322580646,-0.45983734663124337
457,1982,6,668.5409999999998,0.21275687482379915
458,1982,5,677.2564516129033,0.7534301669547702
459,1982,4,670.7566666666667,0.3502083626110764
460,1982,3,673.6490322580647,0.5296396641436601
461,1982,2,674.0442857142856,0.554159677206975
462,1982,1,677.2796774193548,0.7548710071767416
463,1981,12,679.4638709677417,0.8903700230520838
464,1981,11,680.7526666666666,0.9703219801474913
465,1981,10,677.3354838709677,0.75833302604344
466,1981,9,675.5440000000001,0.6471962169214072
467,1981,8,673.5696774193549,0.5247167933852195
468,1981,7,680.9896774193548,0.9850252209682708
469,1981,6,680.047,0.9265451184586658
470,1981,5,667.6993548387097,0.16054442727981894
471,1981,4,667.7066666666668,0.1609980251274859
472,1981,3,670.4089285714286,0.3286360208550472
473,1981,2,669.8432142857142,0.29354126973395883
474,1981,1,669.24,0.25612016200447824
475,1980,12,668.7916129032259,0.22830394105237192
476,1980,11,664.5583333333333,-0.034312536351500146
477,1980,10,661.0060714285713,-0.25468128186958144
478,1980,9,656.3276666666666,-0.5449116241269191
479,1980,8,648.9845161290323,-1.0004526049199247
480,1980,7,642.4932258064515,-1.4031474352935431
481,1980,6,652.4581818181819,-0.7849596680841228
482,1980,5,669.5407692307691,0.2747787350072669
483,1980,4,667.083,0.12230812988902467
484,1980,3,671.7370967741937,0.4110304975370661
485,1980,2,676.1637931034483,0.6856458111094184
486,1980,1,678.863870967742,0.8531483173176176
487,1979,12,679.0254838709677,0.8631741638622252
488,1979,11,677.8726666666666,0.7916577926219935
489,1979,10,676.757741935484,0.7224921255217034
490,1979,9,679.3113333333333,0.880907171483111
491,1979,8,681.9306451612904,1.0433992616282068
492,1979,7,682.0977419354839,1.0537653065585593
493,1979,6,685.9983333333332,1.2957430818938704
494,1979,5,686.9316129032258,1.353640177758105
495,1979,4,688.0316666666669,1.4218833068829566
496,1979,3,684.4158064516128,1.1975691653800344
497,1979,2,684.517142857143,1.2038556884914273
498,1979,1,682.0658064516128,1.0517841512533317
499,1978,12,679.4445161290322,0.8891693228671087
500,1978,11,677.0470000000001,0.7404365897862791
501,1978,10,674.4268,0.577889400843799
502,1978,9,673.8443333333336,0.5417553960658005
503,1978,8,664.3006451612904,-0.050298525203227126
504,1978,7,653.448,-0.7235551329270046
505,1978,6,665.3800000000002,0.016660521779344822
506,1978,5,669.9416129032255,0.29964554371010027
507,1978,4,676.3926666666666,0.6998442518102781
508,1978,3,678.2303225806452,0.8138453979291685
509,1978,2,680.1696428571429,0.9341534123570114
510,1978,1,682.7590322580644,1.0947892295454755
511,1977,12,684.4293548387097,1.198409655509536
512,1977,11,685.7063333333332,1.2776285184364222
513,1977,10,679.5316129032258,0.8945724736995352
514,1977,9,678.9066666666665,0.8558031988377377
515,1977,8,677.2323333333334,0.7519339611131451
516,1977,7,682.441724137931,1.0751046470875345
517,1977,6,685.937,1.2919381964187981
518,1977,5,693.8135483870968,1.7805691401986332
519,1977,4,692.0103333333333,1.6687045733533512
520,1977,3,691.4083870967744,1.6313621305447314
521,1977,2,693.9314285714285,1.787881976087163
522,1977,1,692.487741935484,1.6983211775272893
